file,label,confidence
07655A06.jpg,Round,low
09364A29.jpg,Square,low
04268A34.jpg,Oblong,low
12996A68.jpg,Square,low
04393A35.jpg,Oval,high
02031A25.jpg,SKIP,head rotated off-frontal
08317A18.jpg,Round,low
04983A38.jpg,Round,high
03958A32.jpg,Oval,low
10902A38.jpg,Square,low
09239A29.jpg,Oblong,low
07577A05.jpg,Round,low
11633A45.jpg,Round,low
10485A36.jpg,Oval,low
10680A37.jpg,Oval,low
01728A23.jpg,Round,high
12651A59.jpg,Square,low
06664A57.jpg,Round,low
02908A28.jpg,Oval,low
02006A24.jpg,Oval,low
06830A61.jpg,SKIP,head pitched up
08112A14.jpg,Oval,low
08430A20.jpg,Oval,low
05713A43.jpg,Round,low
03456A30.jpg,Oval,low
08237A16.jpg,Square,high
09797A32.jpg,Oval,low
01140A18.jpg,Heart,low
11301A42.jpg,Round,low
09243A29.jpg,Oblong,low
08600A23.jpg,Round,low
10529A36.jpg,Square,low
10342A35.jpg,Oval,low
01901A24.jpg,Oval,low
07985A12.jpg,Round,low
08618A23.jpg,Square,high
12532A57.jpg,Oblong,low
04716A36.jpg,Round,low
05212A40.jpg,Heart,low
03106A28.jpg,Round,low
03105A28.jpg,Round,low
02677A27.jpg,Oval,low
12630A59.jpg,Square,high
12706A60.jpg,Square,low
07231A74.jpg,Oval,low
00436A08.jpg,Round,high
04572A36.jpg,Oval,high
10286A34.jpg,Round,high
09775A32.jpg,Oblong,low
01362A20.jpg,Oval,low
05407A41.jpg,Round,low
12092A51.jpg,Square,low
01691A23.jpg,Round,high
12530A57.jpg,Square,high
09152A28.jpg,Oblong,high
09113A28.jpg,Square,low
10297A34.jpg,Oval,high
06194A49.jpg,Round,low
08794A25.jpg,Oval,low
04973A38.jpg,Oval,high
11249A41.jpg,Round,high
02486A26.jpg,Oval,high
06360A51.jpg,Oval,high
10673A37.jpg,Square,low
08397A19.jpg,Oval,low
00684A12.jpg,Round,high
11202A41.jpg,Square,high
00597A10.jpg,Round,high
04121A33.jpg,Round,high
12291A54.jpg,Oval,low
03151A29.jpg,SKIP,head pitched down
02431A26.jpg,Heart,low
10234A34.jpg,Oval,low
03985A32.jpg,Oval,high
11762A46.jpg,Round,high
02744A27.jpg,SKIP,head pitched down
00884A15.jpg,Heart,low
11255A41.jpg,Square,high
01773A23.jpg,Heart,low
04029A33.jpg,Round,high
07812A08.jpg,Round,high
01036A17.jpg,Oval,low
04036A33.jpg,Oval,low
10272A34.jpg,Square,low
01988A24.jpg,Round,high
12305A54.jpg,Oval,low
11563A44.jpg,Square,high
11028A39.jpg,Oval,low
02285A26.jpg,Round,low
03062A28.jpg,Oval,high
03453A30.jpg,Oval,high
04097A33.jpg,Oval,low
12595A58.jpg,SKIP,wide-open laugh distorts jaw
01959A24.jpg,Round,low
01560A22.jpg,Round,low
05681A43.jpg,Oval,low
11656A45.jpg,Oval,low
12294A54.jpg,Oblong,low
09628A31.jpg,Square,low
04199A33.jpg,Oval,low
12794A62.jpg,Round,low
01600A22.jpg,Heart,high
08791A25.jpg,Square,low
07890A10.jpg,Round,high
07868A09.jpg,Round,high
09001A27.jpg,SKIP,hand occludes jawline
13106A73.jpg,Square,low
06778A60.jpg,Round,low
07873A09.jpg,Round,high
03384A29.jpg,Oval,low
08110A14.jpg,Oval,low
11697A45.jpg,Square,low
08768A25.jpg,Oval,low
06952A64.jpg,Square,low
06071A47.jpg,Oval,low
12006A49.jpg,Oval,low
06650A57.jpg,Round,low
05891A45.jpg,Oblong,low
09448A30.jpg,Square,high
13224A77.jpg,Square,low
10433A35.jpg,Oval,low
08991A27.jpg,Oval,low
05480A42.jpg,Oval,low
12154A52.jpg,Square,low
03902A32.jpg,Oval,low
01102A18.jpg,Round,low
09368A29.jpg,Oval,low
02264A26.jpg,Round,low
05060A39.jpg,Oval,low
10661A37.jpg,Square,low
02606A27.jpg,Round,high
10836A38.jpg,Oblong,low
09173A28.jpg,Square,low
12229A53.jpg,Square,low
08003A12.jpg,Round,high
01796A23.jpg,Heart,low
08632A23.jpg,Square,high
11178A41.jpg,Heart,low
10475A35.jpg,Oblong,low
05099A39.jpg,Oval,low
07783A08.jpg,Round,low
03311A29.jpg,Round,high
07806A08.jpg,Round,high
03335A29.jpg,Heart,low
09169A28.jpg,Oval,low
01958A24.jpg,Round,low
07726A07.jpg,Heart,low
07236A74.jpg,Oblong,low
07076A68.jpg,Square,low
06269A50.jpg,Oval,low
12958A67.jpg,SKIP,head-pitched-down-eyes-closed
06791A60.jpg,SKIP,head-pitched-down-laughing
04276A34.jpg,SKIP,hand-occludes-jawline
07995A12.jpg,SKIP,head-yaw-off-frontal
10023A33.jpg,Oblong,low
09392A29.jpg,Square,low
03732A31.jpg,Oval,low
02422A26.jpg,Round,low
11823A47.jpg,Square,high
11389A43.jpg,Square,high
00731A13.jpg,Heart,low
11245A41.jpg,Round,low
